year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1998,"""PHOENIX, AZ""","""SALT LAKE CITY, UT""",1041,507,1297,97,0.4664,6.228511,1,0,0,4.574711,38.79435,0.4664,7.167809
1999,"""PHOENIX, AZ""","""SALT LAKE CITY, UT""",1041,507,1381,94,0.4756,6.228511,0,1,0,4.543295,38.79435,0.4756,7.230563
2000,"""PHOENIX, AZ""","""SALT LAKE CITY, UT""",1041,507,1408,96,0.4198,6.228511,0,0,1,4.564348,38.79435,0.4198,7.249926
1997,"""PHOENIX, AZ""","""SAN ANTONIO, TX""",1042,843,338,129,0.5616,6.736967,0,0,0,4.859812,45.38673,0.5616,5.823046
1998,"""PHOENIX, AZ""","""SAN ANTONIO, TX""",1042,843,315,145,0.6125,6.736967,1,0,0,4.976734,45.38673,0.6125,5.752573
1999,"""PHOENIX, AZ""","""SAN ANTONIO, TX""",1042,843,349,140,0.5394,6.736967,0,1,0,4.941642,45.38673,0.5394,5.855072
2000,"""PHOENIX, AZ""","""SAN ANTONIO, TX""",1042,843,376,148,0.6746,6.736967,0,0,1,4.997212,45.38673,0.6746,5.929589
1997,"""PHOENIX, AZ""","""SAN DIEGO, CA""",1043,304,1988,56,0.7606,5.717028,0,0,0,4.025352,32.68441,0.7606,7.594884
1998,"""PHOENIX, AZ""","""SAN DIEGO, CA""",1043,304,2000,61,0.744,5.717028,1,0,0,4.110874,32.68441,0.744,7.600903
1999,"""PHOENIX, AZ""","""SAN DIEGO, CA""",1043,304,2120,61,0.7428,5.717028,0,1,0,4.110874,32.68441,0.7428,7.659172
2000,"""PHOENIX, AZ""","""SAN DIEGO, CA""",1043,304,1937,68,0.7581,5.717028,0,0,1,4.219508,32.68441,0.7581,7.568896
1997,"""PHOENIX, AZ""","""SAN FRANCISCO, CA""",1044,651,1779,95,0.4226,6.478509,0,0,0,4.553877,41.97108,0.4226,7.483807
1998,"""PHOENIX, AZ""","""SAN FRANCISCO, CA""",1044,651,1604,100,0.4419,6.478509,1,0,0,4.60517,41.97108,0.4419,7.380256
1999,"""PHOENIX, AZ""","""SAN FRANCISCO, CA""",1044,651,1697,98,0.4114,6.478509,0,1,0,4.584968,41.97108,0.4114,7.436617
2000,"""PHOENIX, AZ""","""SAN FRANCISCO, CA""",1044,651,1671,109,0.3871,6.478509,0,0,1,4.691348,41.97108,0.3871,7.421177
1997,"""PHOENIX, AZ""","""SAN JOSE, CA""",1045,621,1215,99,0.5147,6.431331,0,0,0,4.59512,41.36202,0.5147,7.102499
1998,"""PHOENIX, AZ""","""SAN JOSE, CA""",1045,621,1252,99,0.4983,6.431331,1,0,0,4.59512,41.36202,0.4983,7.132498
1999,"""PHOENIX, AZ""","""SAN JOSE, CA""",1045,621,1308,103,0.547,6.431331,0,1,0,4.634729,41.36202,0.547,7.176255
2000,"""PHOENIX, AZ""","""SAN JOSE, CA""",1045,621,1411,113,0.4042,6.431331,0,0,1,4.727388,41.36202,0.4042,7.252054
1997,"""PHOENIX, AZ""","""SANTA ANA, CA""",1046,338,392,70,0.9631,5.823046,0,0,0,4.248495,33.90786,0.9631,5.971262
1998,"""PHOENIX, AZ""","""SANTA ANA, CA""",1046,338,402,155,0.9637001,5.823046,1,0,0,5.043425,33.90786,0.9637001,5.996452
1999,"""PHOENIX, AZ""","""SANTA ANA, CA""",1046,338,440,155,0.9716001,5.823046,0,1,0,5.043425,33.90786,0.9716001,6.086775
2000,"""PHOENIX, AZ""","""SANTA ANA, CA""",1046,338,440,152,0.976,5.823046,0,0,1,5.02388,33.90786,0.976,6.086775
1997,"""PHOENIX, AZ""","""SEATTLE, WA""",1047,1107,1446,138,0.4178,7.009409,0,0,0,4.927254,49.13181,0.4178,7.276556
1998,"""PHOENIX, AZ""","""SEATTLE, WA""",1047,1107,1462,130,0.5351,7.009409,1,0,0,4.867535,49.13181,0.5351,7.28756
1999,"""PHOENIX, AZ""","""SEATTLE, WA""",1047,1107,1678,135,0.5164,7.009409,0,1,0,4.905275,49.13181,0.5164,7.425358
2000,"""PHOENIX, AZ""","""SEATTLE, WA""",1047,1107,1818,140,0.5037,7.009409,0,0,1,4.941642,49.13181,0.5037,7.505492
1997,"""PHOENIX, AZ""","""SPOKANE, WA""",1048,1021,253,108,0.3944,6.928538,0,0,0,4.682131,48.00463,0.3944,5.53339
1998,"""PHOENIX, AZ""","""SPOKANE, WA""",1048,1021,203,136,0.4131,6.928538,1,0,0,4.912655,48.00463,0.4131,5.313206
1999,"""PHOENIX, AZ""","""SPOKANE, WA""",1048,1021,235,135,0.4227,6.928538,0,1,0,4.905275,48.00463,0.4227,5.459586
2000,"""PHOENIX, AZ""","""SPOKANE, WA""",1048,1021,254,132,0.5967,6.928538,0,0,1,4.882802,48.00463,0.5967,5.537334
1997,"""PHOENIX, AZ""","""ST. LOUIS, MO""",1049,1262,722,138,0.4034,7.140453,0,0,0,4.927254,50.98607,0.4034,6.582025
1998,"""PHOENIX, AZ""","""ST. LOUIS, MO""",1049,1262,682,156,0.4614,7.140453,1,0,0,5.049856,50.98607,0.4614,6.52503
1999,"""PHOENIX, AZ""","""ST. LOUIS, MO""",1049,1262,734,153,0.4347,7.140453,0,1,0,5.030438,50.98607,0.4347,6.598509
2000,"""PHOENIX, AZ""","""ST. LOUIS, MO""",1049,1262,738,163,0.448,7.140453,0,0,1,5.09375,50.98607,0.448,6.603944
1997,"""PHOENIX, AZ""","""TAMPA, FL""",1050,1790,302,182,0.2499,7.489971,0,0,0,5.204007,56.09966,0.2499,5.710427
1998,"""PHOENIX, AZ""","""TAMPA, FL""",1050,1790,321,183,0.2672,7.489971,1,0,0,5.209486,56.09966,0.2672,5.771441
1999,"""PHOENIX, AZ""","""TAMPA, FL""",1050,1790,352,176,0.2588,7.489971,0,1,0,5.170484,56.09966,0.2588,5.863631
2000,"""PHOENIX, AZ""","""TAMPA, FL""",1050,1790,346,192,0.2722,7.489971,0,0,1,5.257495,56.09966,0.2722,5.846439
1997,"""PHOENIX, AZ""","""TULSA, OK""",1051,935,287,125,0.7367,6.840547,0,0,0,4.828314,46.79308,0.7367,5.659482
1998,"""PHOENIX, AZ""","""TULSA, OK""",1051,935,248,152,0.767,6.840547,1,0,0,5.02388,46.79308,0.767,5.513429
1999,"""PHOENIX, AZ""","""TULSA, OK""",1051,935,267,155,0.7709,6.840547,0,1,0,5.043425,46.79308,0.7709,5.587249
2000,"""PHOENIX, AZ""","""TULSA, OK""",1051,935,248,159,0.8311,6.840547,0,0,1,5.068904,46.79308,0.8311,5.513429
1997,"""PHOENIX, AZ""","""WASHINGTON, DC""",1052,1960,473,316,0.305,7.5807,0,0,0,5.755742,57.46701,0.305,6.159095
1998,"""PHOENIX, AZ""","""WASHINGTON, DC""",1052,1960,405,296,0.3253,7.5807,1,0,0,5.69036,57.46701,0.3253,6.003887
1999,"""PHOENIX, AZ""","""WASHINGTON, DC""",1052,1960,368,303,0.3182,7.5807,0,1,0,5.713733,57.46701,0.3182,5.908083
2000,"""PHOENIX, AZ""","""WASHINGTON, DC""",1052,1960,461,312,0.3244,7.5807,0,0,1,5.743003,57.46701,0.3244,6.133398
1997,"""PITTSBURGH, PA""","""SAN FRANCISCO, CA""",1053,2254,313,331,0.7265,7.720462,0,0,0,5.802118,59.60553,0.7265,5.746203
1998,"""PITTSBURGH, PA""","""SAN FRANCISCO, CA""",1053,2254,320,318,0.6605999,7.720462,1,0,0,5.762052,59.60553,0.6605999,5.768321
1999,"""PITTSBURGH, PA""","""SAN FRANCISCO, CA""",1053,2254,416,303,0.6973,7.720462,0,1,0,5.713733,59.60553,0.6973,6.030685
2000,"""PITTSBURGH, PA""","""SAN FRANCISCO, CA""",1053,2254,398,353,0.7163,7.720462,0,0,1,5.866468,59.60553,0.7163,5.986452
1997,"""PITTSBURGH, PA""","""SEATTLE, WA""",1054,2127,128,315,0.7104,7.662468,0,0,0,5.752573,58.71342,0.7104,4.85203
1998,"""PITTSBURGH, PA""","""SEATTLE, WA""",1054,2127,163,279,0.5849,7.662468,1,0,0,5.631212,58.71342,0.5849,5.09375
1999,"""PITTSBURGH, PA""","""SEATTLE, WA""",1054,2127,178,270,0.676,7.662468,0,1,0,5.598422,58.71342,0.676,5.181784
2000,"""PITTSBURGH, PA""","""SEATTLE, WA""",1054,2127,169,324,0.6832,7.662468,0,0,1,5.780744,58.71342,0.6832,5.129899
1997,"""PITTSBURGH, PA""","""ST. LOUIS, MO""",1055,554,158,230,0.6095,6.317165,0,0,0,5.438079,39.90657,0.6095,5.062595
1998,"""PITTSBURGH, PA""","""ST. LOUIS, MO""",1055,554,181,231,0.6580999,6.317165,1,0,0,5.442418,39.90657,0.6580999,5.198497
1999,"""PITTSBURGH, PA""","""ST. LOUIS, MO""",1055,554,173,238,0.649,6.317165,0,1,0,5.47227,39.90657,0.649,5.153292
2000,"""PITTSBURGH, PA""","""ST. LOUIS, MO""",1055,554,175,269,0.5448,6.317165,0,0,1,5.594711,39.90657,0.5448,5.164786
1997,"""PITTSBURGH, PA""","""TAMPA, FL""",1056,873,452,157,0.8480999,6.771935,0,0,0,5.056246,45.85911,0.8480999,6.113682
1998,"""PITTSBURGH, PA""","""TAMPA, FL""",1056,873,472,156,0.8416001,6.771935,1,0,0,5.049856,45.85911,0.8416001,6.156979
1999,"""PITTSBURGH, PA""","""TAMPA, FL""",1056,873,533,154,0.8571,6.771935,0,1,0,5.036952,45.85911,0.8571,6.278522
2000,"""PITTSBURGH, PA""","""TAMPA, FL""",1056,873,545,152,0.8241,6.771935,0,0,1,5.02388,45.85911,0.8241,6.300786
1997,"""PITTSBURGH, PA""","""WASHINGTON, DC""",1057,201,316,211,0.9804,5.303305,0,0,0,5.351858,28.12504,0.9804,5.755742
1998,"""PITTSBURGH, PA""","""WASHINGTON, DC""",1057,201,320,221,0.9779,5.303305,1,0,0,5.398163,28.12504,0.9779,5.768321
1999,"""PITTSBURGH, PA""","""WASHINGTON, DC""",1057,201,328,230,0.9718,5.303305,0,1,0,5.438079,28.12504,0.9718,5.793014
2000,"""PITTSBURGH, PA""","""WASHINGTON, DC""",1057,201,312,254,0.9836,5.303305,0,0,1,5.537334,28.12504,0.9836,5.743003
1997,"""PITTSBURGH, PA""","""WEST PALM BEACH, FL""",1058,953,256,155,0.8512,6.859615,0,0,0,5.043425,47.05432,0.8512,5.545177
1998,"""PITTSBURGH, PA""","""WEST PALM BEACH, FL""",1058,953,240,155,0.856,6.859615,1,0,0,5.043425,47.05432,0.856,5.480639
1999,"""PITTSBURGH, PA""","""WEST PALM BEACH, FL""",1058,953,241,165,0.8043,6.859615,0,1,0,5.105946,47.05432,0.8043,5.484797
2000,"""PITTSBURGH, PA""","""WEST PALM BEACH, FL""",1058,953,244,156,0.8824,6.859615,0,0,1,5.049856,47.05432,0.8824,5.497168
1997,"""PORTLAND, ME""","""WASHINGTON, DC""",1059,483,134,170,0.8094,6.180017,0,0,0,5.135798,38.1926,0.8094,4.89784
1998,"""PORTLAND, ME""","""WASHINGTON, DC""",1059,483,110,190,0.866,6.180017,1,0,0,5.247024,38.1926,0.866,4.70048
1999,"""PORTLAND, ME""","""WASHINGTON, DC""",1059,483,127,209,0.9061,6.180017,0,1,0,5.342334,38.1926,0.9061,4.844187
2000,"""PORTLAND, ME""","""WASHINGTON, DC""",1059,483,109,216,0.9042,6.180017,0,0,1,5.375278,38.1926,0.9042,4.691348
1997,"""PORTLAND, OR""","""RENO, NV""",1060,444,949,52,0.4877,6.095825,0,0,0,3.951244,37.15908,0.4877,6.855409
1998,"""PORTLAND, OR""","""RENO, NV""",1060,444,807,59,0.4307,6.095825,1,0,0,4.077538,37.15908,0.4307,6.693324
1999,"""PORTLAND, OR""","""RENO, NV""",1060,444,706,63,0.5058,6.095825,0,1,0,4.143135,37.15908,0.5058,6.559615
2000,"""PORTLAND, OR""","""RENO, NV""",1060,444,610,72,0.7518,6.095825,0,0,1,4.276666,37.15908,0.7518,6.413459
1997,"""PORTLAND, OR""","""SACRAMENTO, CA""",1061,479,922,69,0.6869,6.1717,0,0,0,4.234107,38.08989,0.6869,6.826545
1998,"""PORTLAND, OR""","""SACRAMENTO, CA""",1061,479,1024,70,0.6072,6.1717,1,0,0,4.248495,38.08989,0.6072,6.931472
1999,"""PORTLAND, OR""","""SACRAMENTO, CA""",1061,479,1049,76,0.6769,6.1717,0,1,0,4.330733,38.08989,0.6769,6.955593
2000,"""PORTLAND, OR""","""SACRAMENTO, CA""",1061,479,1088,83,0.6722,6.1717,0,0,1,4.41884,38.08989,0.6722,6.992096
1997,"""PORTLAND, OR""","""SALT LAKE CITY, UT""",1062,630,729,92,0.7577,6.44572,0,0,0,4.521789,41.5473,0.7577,6.591674
1998,"""PORTLAND, OR""","""SALT LAKE CITY, UT""",1062,630,727,102,0.7324,6.44572,1,0,0,4.624973,41.5473,0.7324,6.588926
1999,"""PORTLAND, OR""","""SALT LAKE CITY, UT""",1062,630,732,99,0.6906,6.44572,0,1,0,4.59512,41.5473,0.6906,6.59578
2000,"""PORTLAND, OR""","""SALT LAKE CITY, UT""",1062,630,784,110,0.6401,6.44572,0,0,1,4.70048,41.5473,0.6401,6.664409
1997,"""PORTLAND, OR""","""SAN DIEGO, CA""",1063,933,754,115,0.6589,6.838405,0,0,0,4.744932,46.76379,0.6589,6.625392
1998,"""PORTLAND, OR""","""SAN DIEGO, CA""",1063,933,797,116,0.715,6.838405,1,0,0,4.75359,46.76379,0.715,6.680855
1999,"""PORTLAND, OR""","""SAN DIEGO, CA""",1063,933,831,128,0.6731,6.838405,0,1,0,4.85203,46.76379,0.6731,6.72263
2000,"""PORTLAND, OR""","""SAN DIEGO, CA""",1063,933,900,144,0.6628,6.838405,0,0,1,4.969813,46.76379,0.6628,6.802395
1997,"""PORTLAND, OR""","""SAN FRANCISCO, CA""",1064,550,1381,86,0.6265,6.309918,0,0,0,4.454347,39.81507,0.6265,7.230563
1998,"""PORTLAND, OR""","""SAN FRANCISCO, CA""",1064,550,1298,91,0.6561,6.309918,1,0,0,4.510859,39.81507,0.6561,7.16858
1999,"""PORTLAND, OR""","""SAN FRANCISCO, CA""",1064,550,1397,87,0.5842,6.309918,0,1,0,4.465908,39.81507,0.5842,7.242083
2000,"""PORTLAND, OR""","""SAN FRANCISCO, CA""",1064,550,1167,108,0.6028,6.309918,0,0,1,4.682131,39.81507,0.6028,7.062191
1997,"""PORTLAND, OR""","""SAN JOSE, CA""",1065,569,1244,84,0.7191001,6.343881,0,0,0,4.430817,40.24482,0.7191001,7.126087
1998,"""PORTLAND, OR""","""SAN JOSE, CA""",1065,569,1292,82,0.6782,6.343881,1,0,0,4.406719,40.24482,0.6782,7.163947
1999,"""PORTLAND, OR""","""SAN JOSE, CA""",1065,569,1568,79,0.6716,6.343881,0,1,0,4.369448,40.24482,0.6716,7.357556
2000,"""PORTLAND, OR""","""SAN JOSE, CA""",1065,569,1626,99,0.6054,6.343881,0,0,1,4.59512,40.24482,0.6054,7.393878
1997,"""PORTLAND, OR""","""SANTA ANA, CA""",1066,859,542,131,0.6827,6.755769,0,0,0,4.875197,45.64041,0.6827,6.295266
1998,"""PORTLAND, OR""","""SANTA ANA, CA""",1066,859,528,130,0.6641001,6.755769,1,0,0,4.867535,45.64041,0.6641001,6.269096
1999,"""PORTLAND, OR""","""SANTA ANA, CA""",1066,859,551,133,0.7844,6.755769,0,1,0,4.890349,45.64041,0.7844,6.311735
2000,"""PORTLAND, OR""","""SANTA ANA, CA""",1066,859,616,148,0.8258,6.755769,0,0,1,4.997212,45.64041,0.8258,6.423247
1997,"""PORTLAND, OR""","""SEATTLE, WA""",1067,129,720,106,0.7084,4.859812,0,0,0,4.663439,23.61777,0.7084,6.579251
1998,"""PORTLAND, OR""","""SEATTLE, WA""",1067,129,666,108,0.9703,4.859812,1,0,0,4.682131,23.61777,0.9703,6.50129
1999,"""PORTLAND, OR""","""SEATTLE, WA""",1067,129,616,118,0.9656,4.859812,0,1,0,4.770685,23.61777,0.9656,6.423247
2000,"""PORTLAND, OR""","""SEATTLE, WA""",1067,129,577,129,0.971,4.859812,0,0,1,4.859812,23.61777,0.971,6.357842
1997,"""PORTLAND, OR""","""SPOKANE, WA""",1068,279,728,56,0.5052,5.631212,0,0,0,4.025352,31.71055,0.5052,6.590301
1998,"""PORTLAND, OR""","""SPOKANE, WA""",1068,279,745,63,0.5247,5.631212,1,0,0,4.143135,31.71055,0.5247,6.613384
1999,"""PORTLAND, OR""","""SPOKANE, WA""",1068,279,777,60,0.5771,5.631212,0,1,0,4.094345,31.71055,0.5771,6.65544
2000,"""PORTLAND, OR""","""SPOKANE, WA""",1068,279,746,70,0.5714,5.631212,0,0,1,4.248495,31.71055,0.5714,6.614726
1997,"""PORTLAND, OR""","""ST. LOUIS, MO""",1069,1710,163,210,0.6057,7.444249,0,0,0,5.347107,55.41684,0.6057,5.09375
1998,"""PORTLAND, OR""","""ST. LOUIS, MO""",1069,1710,188,222,0.6495,7.444249,1,0,0,5.402678,55.41684,0.6495,5.236442
1999,"""PORTLAND, OR""","""ST. LOUIS, MO""",1069,1710,183,220,0.5199,7.444249,0,1,0,5.393628,55.41684,0.5199,5.209486
2000,"""PORTLAND, OR""","""ST. LOUIS, MO""",1069,1710,200,236,0.516,7.444249,0,0,1,5.463832,55.41684,0.516,5.298317
1997,"""PORTLAND, OR""","""WASHINGTON, DC""",1070,2336,293,321,0.4424,7.756196,0,0,0,5.771441,60.15857,0.4424,5.680172
1998,"""PORTLAND, OR""","""WASHINGTON, DC""",1070,2336,264,323,0.5942,7.756196,1,0,0,5.777652,60.15857,0.5942,5.575949
1999,"""PORTLAND, OR""","""WASHINGTON, DC""",1070,2336,233,331,0.5658,7.756196,0,1,0,5.802118,60.15857,0.5658,5.451038
2000,"""PORTLAND, OR""","""WASHINGTON, DC""",1070,2336,256,355,0.5792,7.756196,0,0,1,5.872118,60.15857,0.5792,5.545177
1997,"""PROVIDENCE, RI""","""SAN FRANCISCO, CA""",1071,2695,202,232,0.3585,7.899154,0,0,0,5.446737,62.39663,0.3585,5.308268
1998,"""PROVIDENCE, RI""","""SAN FRANCISCO, CA""",1071,2695,84,310,0.299,7.899154,1,0,0,5.736572,62.39663,0.299,4.430817
1999,"""PROVIDENCE, RI""","""SAN FRANCISCO, CA""",1071,2695,284,198,0.2648,7.899154,0,1,0,5.288267,62.39663,0.2648,5.648974
2000,"""PROVIDENCE, RI""","""SAN FRANCISCO, CA""",1071,2695,316,213,0.2686,7.899154,0,0,1,5.361292,62.39663,0.2686,5.755742
1997,"""PROVIDENCE, RI""","""ST. LOUIS, MO""",1072,1022,193,141,0.409,6.929517,0,0,0,4.94876,48.0182,0.409,5.26269
1998,"""PROVIDENCE, RI""","""ST. LOUIS, MO""",1072,1022,175,150,0.3574,6.929517,1,0,0,5.010635,48.0182,0.3574,5.164786
1999,"""PROVIDENCE, RI""","""ST. LOUIS, MO""",1072,1022,207,151,0.4202,6.929517,0,1,0,5.01728,48.0182,0.4202,5.332719
2000,"""PROVIDENCE, RI""","""ST. LOUIS, MO""",1072,1022,169,167,0.3736,6.929517,0,0,1,5.117994,48.0182,0.3736,5.129899
1997,"""PROVIDENCE, RI""","""TAMPA, FL""",1073,1137,423,111,0.5325,7.036149,0,0,0,4.70953,49.50739,0.5325,6.047372
1998,"""PROVIDENCE, RI""","""TAMPA, FL""",1073,1137,426,120,0.5875,7.036149,1,0,0,4.787492,49.50739,0.5875,6.05444
1999,"""PROVIDENCE, RI""","""TAMPA, FL""",1073,1137,476,119,0.6597,7.036149,0,1,0,4.779123,49.50739,0.6597,6.165418
2000,"""PROVIDENCE, RI""","""TAMPA, FL""",1073,1137,543,131,0.7205999,7.036149,0,0,1,4.875197,49.50739,0.7205999,6.297109
1997,"""PROVIDENCE, RI""","""WASHINGTON, DC""",1074,357,402,135,0.9287,5.877736,0,0,0,4.905275,34.54778,0.9287,5.996452
1998,"""PROVIDENCE, RI""","""WASHINGTON, DC""",1074,357,370,142,0.9527,5.877736,1,0,0,4.955827,34.54778,0.9527,5.913503
1999,"""PROVIDENCE, RI""","""WASHINGTON, DC""",1074,357,396,159,0.9492,5.877736,0,1,0,5.068904,34.54778,0.9492,5.981414
2000,"""PROVIDENCE, RI""","""WASHINGTON, DC""",1074,357,372,164,0.9582,5.877736,0,0,1,5.099866,34.54778,0.9582,5.918894
1997,"""PROVIDENCE, RI""","""WEST PALM BEACH, FL""",1075,1149,187,138,0.5415,7.046647,0,0,0,4.927254,49.65524,0.5415,5.231109
1998,"""PROVIDENCE, RI""","""WEST PALM BEACH, FL""",1075,1149,174,144,0.6142,7.046647,1,0,0,4.969813,49.65524,0.6142,5.159055
1999,"""PROVIDENCE, RI""","""WEST PALM BEACH, FL""",1075,1149,146,149,0.4952,7.046647,0,1,0,5.003946,49.65524,0.4952,4.983607
2000,"""PROVIDENCE, RI""","""WEST PALM BEACH, FL""",1075,1149,148,154,0.683,7.046647,0,0,1,5.036952,49.65524,0.683,4.997212
1997,"""RALEIGH/DURHAM, NC""","""SAN FRANCISCO, CA""",1076,2400,227,366,0.3245,7.783224,0,0,0,5.902633,60.57858,0.3245,5.42495
1998,"""RALEIGH/DURHAM, NC""","""SAN FRANCISCO, CA""",1076,2400,239,353,0.3159,7.783224,1,0,0,5.866468,60.57858,0.3159,5.476463
1999,"""RALEIGH/DURHAM, NC""","""SAN FRANCISCO, CA""",1076,2400,244,334,0.2188,7.783224,0,1,0,5.811141,60.57858,0.2188,5.497168
2000,"""RALEIGH/DURHAM, NC""","""SAN FRANCISCO, CA""",1076,2400,266,312,0.1984,7.783224,0,0,1,5.743003,60.57858,0.1984,5.583496
1997,"""RALEIGH/DURHAM, NC""","""TAMPA, FL""",1077,587,283,134,0.6958,6.375025,0,0,0,4.89784,40.64094,0.6958,5.645447
1998,"""RALEIGH/DURHAM, NC""","""TAMPA, FL""",1077,587,310,134,0.7251,6.375025,1,0,0,4.89784,40.64094,0.7251,5.736572
1999,"""RALEIGH/DURHAM, NC""","""TAMPA, FL""",1077,587,551,89,0.3812,6.375025,0,1,0,4.488636,40.64094,0.3812,6.311735
2000,"""RALEIGH/DURHAM, NC""","""TAMPA, FL""",1077,587,609,96,0.4724,6.375025,0,0,1,4.564348,40.64094,0.4724,6.411819
1997,"""RALEIGH/DURHAM, NC""","""WASHINGTON, DC""",1078,227,419,176,0.5375,5.42495,0,0,0,5.170484,29.43008,0.5375,6.037871
1998,"""RALEIGH/DURHAM, NC""","""WASHINGTON, DC""",1078,227,416,180,0.5597,5.42495,1,0,0,5.192957,29.43008,0.5597,6.030685
1999,"""RALEIGH/DURHAM, NC""","""WASHINGTON, DC""",1078,227,689,98,0.7683,5.42495,0,1,0,4.584968,29.43008,0.7683,6.535241
2000,"""RALEIGH/DURHAM, NC""","""WASHINGTON, DC""",1078,227,449,149,0.4998,5.42495,0,0,1,5.003946,29.43008,0.4998,6.107023
1997,"""RENO, NV""","""SALT LAKE CITY, UT""",1079,422,260,64,0.5025,6.045005,0,0,0,4.158883,36.54209,0.5025,5.560682
1998,"""RENO, NV""","""SALT LAKE CITY, UT""",1079,422,296,71,0.5612,6.045005,1,0,0,4.26268,36.54209,0.5612,5.69036
1999,"""RENO, NV""","""SALT LAKE CITY, UT""",1079,422,327,69,0.5784,6.045005,0,1,0,4.234107,36.54209,0.5784,5.78996
2000,"""RENO, NV""","""SALT LAKE CITY, UT""",1079,422,255,78,0.6583,6.045005,0,0,1,4.356709,36.54209,0.6583,5.541264
1997,"""RENO, NV""","""SAN DIEGO, CA""",1080,488,474,74,0.629,6.190315,0,0,0,4.304065,38.32,0.629,6.161207
1998,"""RENO, NV""","""SAN DIEGO, CA""",1080,488,488,80,0.6564,6.190315,1,0,0,4.382027,38.32,0.6564,6.190315
1999,"""RENO, NV""","""SAN DIEGO, CA""",1080,488,472,84,0.6558,6.190315,0,1,0,4.430817,38.32,0.6558,6.156979
2000,"""RENO, NV""","""SAN DIEGO, CA""",1080,488,416,98,0.6629,6.190315,0,0,1,4.584968,38.32,0.6629,6.030685
1997,"""RENO, NV""","""SAN FRANCISCO, CA""",1081,192,440,58,0.9968,5.257495,0,0,0,4.060443,27.64126,0.9968,6.086775
1998,"""RENO, NV""","""SAN FRANCISCO, CA""",1081,192,391,64,0.9981,5.257495,1,0,0,4.158883,27.64126,0.9981,5.968708
1999,"""RENO, NV""","""SAN FRANCISCO, CA""",1081,192,324,67,0.9987,5.257495,0,1,0,4.204693,27.64126,0.9987,5.780744
2000,"""RENO, NV""","""SAN FRANCISCO, CA""",1081,192,262,81,0.9996,5.257495,0,0,1,4.394449,27.64126,0.9996,5.568345
1997,"""RENO, NV""","""SAN JOSE, CA""",1082,188,779,50,0.622,5.236442,0,0,0,3.912023,27.42033,0.622,6.658011
1998,"""RENO, NV""","""SAN JOSE, CA""",1082,188,725,57,0.694,5.236442,1,0,0,4.043051,27.42033,0.694,6.586172
1999,"""RENO, NV""","""SAN JOSE, CA""",1082,188,713,55,0.8118,5.236442,0,1,0,4.007333,27.42033,0.8118,6.569481
2000,"""RENO, NV""","""SAN JOSE, CA""",1082,188,614,63,0.9306,5.236442,0,0,1,4.143135,27.42033,0.9306,6.419995
1997,"""RENO, NV""","""SANTA ANA, CA""",1083,415,423,72,0.8518,6.028278,0,0,0,4.276666,36.34014,0.8518,6.047372
1998,"""RENO, NV""","""SANTA ANA, CA""",1083,415,447,80,0.8698,6.028278,1,0,0,4.382027,36.34014,0.8698,6.102559
1999,"""RENO, NV""","""SANTA ANA, CA""",1083,415,438,76,0.7609,6.028278,0,1,0,4.330733,36.34014,0.7609,6.082219
2000,"""RENO, NV""","""SANTA ANA, CA""",1083,415,182,97,0.6112,6.028278,0,0,1,4.574711,36.34014,0.6112,5.204007
1997,"""RENO, NV""","""SEATTLE, WA""",1084,564,1204,64,0.4534,6.335054,0,0,0,4.158883,40.13292,0.4534,7.093405
1998,"""RENO, NV""","""SEATTLE, WA""",1084,564,1118,66,0.4544,6.335054,1,0,0,4.189655,40.13292,0.4544,7.019297
1999,"""RENO, NV""","""SEATTLE, WA""",1084,564,1046,74,0.4276,6.335054,0,1,0,4.304065,40.13292,0.4276,6.952729
2000,"""RENO, NV""","""SEATTLE, WA""",1084,564,865,85,0.495,6.335054,0,0,1,4.442651,40.13292,0.495,6.76273
1997,"""RENO, NV""","""SPOKANE, WA""",1085,572,192,69,0.7592,6.349139,0,0,0,4.234107,40.31157,0.7592,5.257495
1998,"""RENO, NV""","""SPOKANE, WA""",1085,572,155,84,0.8021,6.349139,1,0,0,4.430817,40.31157,0.8021,5.043425
1999,"""RENO, NV""","""SPOKANE, WA""",1085,572,160,85,0.8289,6.349139,0,1,0,4.442651,40.31157,0.8289,5.075174
2000,"""RENO, NV""","""SPOKANE, WA""",1085,572,132,92,0.8761,6.349139,0,0,1,4.521789,40.31157,0.8761,4.882802
1997,"""ROCHESTER, NY""","""TAMPA, FL""",1086,1080,153,154,0.7176,6.984716,0,0,0,5.036952,48.78626,0.7176,5.030438
1998,"""ROCHESTER, NY""","""TAMPA, FL""",1086,1080,155,135,0.6994,6.984716,1,0,0,4.905275,48.78626,0.6994,5.043425
1999,"""ROCHESTER, NY""","""TAMPA, FL""",1086,1080,168,141,0.611,6.984716,0,1,0,4.94876,48.78626,0.611,5.123964
2000,"""ROCHESTER, NY""","""TAMPA, FL""",1086,1080,187,142,0.4553,6.984716,0,0,1,4.955827,48.78626,0.4553,5.231109
1997,"""ROCHESTER, NY""","""WASHINGTON, DC""",1087,296,234,168,0.7323,5.69036,0,0,0,5.123964,32.38019,0.7323,5.455321
